filename,group,image_path,clean
M0134C007000.jpg,train,/images/train/M0134C007000.jpg,TRUE
M0134C008000.jpg,train,/images/train/M0134C008000.jpg,TRUE
M0134C009000.jpg,train,/images/train/M0134C009000.jpg,FALSE
M0134C015000.jpg,train,/images/train/M0134C015000.jpg,TRUE
M0134C016000.jpg,train,/images/train/M0134C016000.jpg,TRUE
M0134C017000.jpg,test,/images/test/M0134C017000.jpg,TRUE
M0134C023000.jpg,train,/images/train/M0134C023000.jpg,TRUE
M0134C028000.jpg,train,/images/train/M0134C028000.jpg,TRUE
M0134C037000.jpg,train,/images/train/M0134C037000.jpg,TRUE
M0134C043000.jpg,train,/images/train/M0134C043000.jpg,TRUE
M0134C044000.jpg,train,/images/train/M0134C044000.jpg,TRUE
M0134C047000.jpg,test,/images/test/M0134C047000.jpg,TRUE
M0136C018010.jpg,train,/images/train/M0136C018010.jpg,TRUE
M0136C055010.jpg,train,/images/train/M0136C055010.jpg,FALSE
M0138C004100.jpg,train,/images/train/M0138C004100.jpg,TRUE
M0138C006100.jpg,train,/images/train/M0138C006100.jpg,TRUE
M0138C007100.jpg,train,/images/train/M0138C007100.jpg,TRUE
M0138C012100.jpg,test,/images/test/M0138C012100.jpg,TRUE
M0138C013100.jpg,train,/images/train/M0138C013100.jpg,TRUE
M0138C014100.jpg,test,/images/test/M0138C014100.jpg,TRUE
M0138C015100.jpg,train,/images/train/M0138C015100.jpg,TRUE
M0138C016100.jpg,train,/images/train/M0138C016100.jpg,TRUE
M0138C018100.jpg,train,/images/train/M0138C018100.jpg,TRUE
M0138C019100.jpg,train,/images/train/M0138C019100.jpg,TRUE
M0138C023100.jpg,train,/images/train/M0138C023100.jpg,TRUE
M0138C027100.jpg,train,/images/train/M0138C027100.jpg,TRUE
M0138C028100.jpg,train,/images/train/M0138C028100.jpg,TRUE
M0138C029100.jpg,train,/images/train/M0138C029100.jpg,TRUE
M0138C032100.jpg,train,/images/train/M0138C032100.jpg,TRUE
M0138C034100.jpg,train,/images/train/M0138C034100.jpg,TRUE
M0138C035100.jpg,train,/images/train/M0138C035100.jpg,TRUE
M0138C037100.jpg,train,/images/train/M0138C037100.jpg,TRUE
M0138C038100.jpg,train,/images/train/M0138C038100.jpg,TRUE
M0138C039100.jpg,train,/images/train/M0138C039100.jpg,TRUE
M0138C043100.jpg,test,/images/test/M0138C043100.jpg,TRUE
M0138C044100.jpg,train,/images/train/M0138C044100.jpg,TRUE
M0138C045100.jpg,train,/images/train/M0138C045100.jpg,TRUE
M0138C047100.jpg,train,/images/train/M0138C047100.jpg,TRUE
M0138C048100.jpg,train,/images/train/M0138C048100.jpg,TRUE
M0138C049100.jpg,train,/images/train/M0138C049100.jpg,TRUE
M0138C053100.jpg,test,/images/test/M0138C053100.jpg,TRUE
M0138C056100.jpg,test,/images/test/M0138C056100.jpg,TRUE
M0138C057100.jpg,train,/images/train/M0138C057100.jpg,TRUE
M0140C005100.jpg,train,/images/train/M0140C005100.jpg,TRUE
M0140C006100.jpg,train,/images/train/M0140C006100.jpg,TRUE
M0140C007100.jpg,train,/images/train/M0140C007100.jpg,TRUE
M0140C012100.jpg,train,/images/train/M0140C012100.jpg,TRUE
M0140C013100.jpg,test,/images/test/M0140C013100.jpg,TRUE
M0140C014100.jpg,train,/images/train/M0140C014100.jpg,TRUE
M0140C015100.jpg,train,/images/train/M0140C015100.jpg,TRUE
M0140C017100.jpg,train,/images/train/M0140C017100.jpg,TRUE
M0140C019100.jpg,train,/images/train/M0140C019100.jpg,TRUE
M0140C023100.jpg,train,/images/train/M0140C023100.jpg,TRUE
M0140C024100.jpg,train,/images/train/M0140C024100.jpg,TRUE
M0140C033100.jpg,test,/images/test/M0140C033100.jpg,TRUE
M0140C035100.jpg,train,/images/train/M0140C035100.jpg,TRUE
M0140C044100.jpg,train,/images/train/M0140C044100.jpg,TRUE
M0140C045100.jpg,train,/images/train/M0140C045100.jpg,TRUE
M0140C046100.jpg,train,/images/train/M0140C046100.jpg,TRUE
M0140C047100.jpg,train,/images/train/M0140C047100.jpg,TRUE
M0140C048100.jpg,train,/images/train/M0140C048100.jpg,TRUE
M0140C049100.jpg,train,/images/train/M0140C049100.jpg,TRUE
M0140C057100.jpg,train,/images/train/M0140C057100.jpg,TRUE
M0150C014000.jpg,test,/images/test/M0150C014000.jpg,TRUE
M0150C017000.jpg,train,/images/train/M0150C017000.jpg,TRUE
M0150C018000.jpg,test,/images/test/M0150C018000.jpg,TRUE
M0150C024000.jpg,test,/images/test/M0150C024000.jpg,TRUE
M0150C025000.jpg,train,/images/train/M0150C025000.jpg,TRUE
M0150C033000.jpg,train,/images/train/M0150C033000.jpg,TRUE
M0150C038000.jpg,train,/images/train/M0150C038000.jpg,TRUE
M0150C044000.jpg,train,/images/train/M0150C044000.jpg,TRUE
M0150C045000.jpg,train,/images/train/M0150C045000.jpg,TRUE
M0150C046000.jpg,train,/images/train/M0150C046000.jpg,TRUE
M0150C052000.jpg,train,/images/train/M0150C052000.jpg,TRUE
M0150C053000.jpg,train,/images/train/M0150C053000.jpg,FALSE
M0150C054000.jpg,train,/images/train/M0150C054000.jpg,TRUE
M0150C055000.jpg,train,/images/train/M0150C055000.jpg,TRUE
M0150C056000.jpg,test,/images/test/M0150C056000.jpg,TRUE
M0150C057000.jpg,train,/images/train/M0150C057000.jpg,TRUE
M0150C058000.jpg,train,/images/train/M0150C058000.jpg,TRUE
M0152C006110.jpg,test,/images/test/M0152C006110.jpg,TRUE
M0152C007110.jpg,train,/images/train/M0152C007110.jpg,TRUE
M0152C012110.jpg,test,/images/test/M0152C012110.jpg,TRUE
M0152C013110.jpg,train,/images/train/M0152C013110.jpg,TRUE
M0152C015110.jpg,train,/images/train/M0152C015110.jpg,TRUE
M0152C016110.jpg,train,/images/train/M0152C016110.jpg,TRUE
M0152C018110.jpg,train,/images/train/M0152C018110.jpg,TRUE
M0152C019110.jpg,test,/images/test/M0152C019110.jpg,TRUE
M0152C023110.jpg,train,/images/train/M0152C023110.jpg,TRUE
M0152C027110.jpg,train,/images/train/M0152C027110.jpg,TRUE
M0152C028110.jpg,train,/images/train/M0152C028110.jpg,TRUE
M0152C029110.jpg,train,/images/train/M0152C029110.jpg,TRUE
M0152C030110.jpg,train,/images/train/M0152C030110.jpg,TRUE
M0152C032110.jpg,test,/images/test/M0152C032110.jpg,TRUE
M0152C034110.jpg,test,/images/test/M0152C034110.jpg,TRUE
M0152C035110.jpg,train,/images/train/M0152C035110.jpg,TRUE
M0152C037110.jpg,train,/images/train/M0152C037110.jpg,TRUE
M0152C038110.jpg,train,/images/train/M0152C038110.jpg,TRUE
M0152C039110.jpg,train,/images/train/M0152C039110.jpg,TRUE
M0152C043110.jpg,train,/images/train/M0152C043110.jpg,TRUE
M0152C044110.jpg,train,/images/train/M0152C044110.jpg,TRUE
M0152C045110.jpg,test,/images/test/M0152C045110.jpg,TRUE
M0152C047110.jpg,train,/images/train/M0152C047110.jpg,TRUE
M0152C048110.jpg,train,/images/train/M0152C048110.jpg,TRUE
M0152C049110.jpg,train,/images/train/M0152C049110.jpg,TRUE
M0152C053110.jpg,train,/images/train/M0152C053110.jpg,TRUE
M0152C056110.jpg,train,/images/train/M0152C056110.jpg,TRUE
M0152C057110.jpg,train,/images/train/M0152C057110.jpg,TRUE
M0153C003110.jpg,train,/images/train/M0153C003110.jpg,TRUE
M0153C005110.jpg,train,/images/train/M0153C005110.jpg,TRUE
M0153C006110.jpg,train,/images/train/M0153C006110.jpg,TRUE
M0153C007110.jpg,train,/images/train/M0153C007110.jpg,TRUE
M0153C012110.jpg,train,/images/train/M0153C012110.jpg,TRUE
M0153C013110.jpg,train,/images/train/M0153C013110.jpg,TRUE
M0153C014110.jpg,train,/images/train/M0153C014110.jpg,TRUE
M0153C015110.jpg,train,/images/train/M0153C015110.jpg,TRUE
M0153C017110.jpg,train,/images/train/M0153C017110.jpg,TRUE
M0153C019110.jpg,train,/images/train/M0153C019110.jpg,TRUE
M0153C023110.jpg,train,/images/train/M0153C023110.jpg,TRUE
M0153C024110.jpg,train,/images/train/M0153C024110.jpg,TRUE
M0153C028110.jpg,train,/images/train/M0153C028110.jpg,TRUE
M0153C035110.jpg,test,/images/test/M0153C035110.jpg,TRUE
M0153C044110.jpg,test,/images/test/M0153C044110.jpg,TRUE
M0153C045110.jpg,train,/images/train/M0153C045110.jpg,TRUE
M0153C046110.jpg,train,/images/train/M0153C046110.jpg,TRUE
M0153C047110.jpg,test,/images/test/M0153C047110.jpg,TRUE
M0153C048110.jpg,train,/images/train/M0153C048110.jpg,TRUE
M0153C049110.jpg,train,/images/train/M0153C049110.jpg,TRUE
M0153C055110.jpg,train,/images/train/M0153C055110.jpg,TRUE
M0160C026100.jpg,train,/images/train/M0160C026100.jpg,TRUE
M0160C028100.jpg,train,/images/train/M0160C028100.jpg,TRUE
M0161C003100.jpg,train,/images/train/M0161C003100.jpg,TRUE
M0161C006100.jpg,train,/images/train/M0161C006100.jpg,TRUE
M0161C008100.jpg,train,/images/train/M0161C008100.jpg,TRUE
M0161C013100.jpg,train,/images/train/M0161C013100.jpg,TRUE
M0161C015100.jpg,train,/images/train/M0161C015100.jpg,TRUE
M0161C016100.jpg,train,/images/train/M0161C016100.jpg,TRUE
M0161C017100.jpg,train,/images/train/M0161C017100.jpg,TRUE
M0161C019100.jpg,train,/images/train/M0161C019100.jpg,TRUE
M0161C024100.jpg,train,/images/train/M0161C024100.jpg,TRUE
M0161C032100.jpg,train,/images/train/M0161C032100.jpg,TRUE
M0161C033100.jpg,train,/images/train/M0161C033100.jpg,TRUE
M0161C034100.jpg,train,/images/train/M0161C034100.jpg,TRUE
M0161C037100.jpg,test,/images/test/M0161C037100.jpg,TRUE
M0161C045100.jpg,test,/images/test/M0161C045100.jpg,TRUE
M0161C046100.jpg,train,/images/train/M0161C046100.jpg,TRUE
M0161C047100.jpg,train,/images/train/M0161C047100.jpg,TRUE
M0161C058100.jpg,train,/images/train/M0161C058100.jpg,TRUE
M0162C035000.jpg,train,/images/train/M0162C035000.jpg,TRUE
M0162C044000.jpg,train,/images/train/M0162C044000.jpg,TRUE
M0162C045000.jpg,train,/images/train/M0162C045000.jpg,TRUE
M0163C012000.jpg,test,/images/test/M0163C012000.jpg,TRUE
M0163C016000.jpg,train,/images/train/M0163C016000.jpg,TRUE
M0163C018000.jpg,train,/images/train/M0163C018000.jpg,FALSE
M0163C044000.jpg,train,/images/train/M0163C044000.jpg,TRUE
M0163C045000.jpg,train,/images/train/M0163C045000.jpg,TRUE
M0163C059000.jpg,test,/images/test/M0163C059000.jpg,TRUE
M0164C003000.jpg,train,/images/train/M0164C003000.jpg,TRUE
M0164C007000.jpg,train,/images/train/M0164C007000.jpg,TRUE
M0164C038000.jpg,test,/images/test/M0164C038000.jpg,TRUE
M0164C046000.jpg,train,/images/train/M0164C046000.jpg,TRUE
M0165C003000.jpg,train,/images/train/M0165C003000.jpg,TRUE
M0165C004000.jpg,train,/images/train/M0165C004000.jpg,TRUE
M0165C005000.jpg,train,/images/train/M0165C005000.jpg,TRUE
M0165C006000.jpg,train,/images/train/M0165C006000.jpg,TRUE
M0165C007000.jpg,train,/images/train/M0165C007000.jpg,TRUE
M0165C008000.jpg,train,/images/train/M0165C008000.jpg,TRUE
M0165C009000.jpg,train,/images/train/M0165C009000.jpg,FALSE
M0165C015000.jpg,train,/images/train/M0165C015000.jpg,TRUE
M0165C016000.jpg,train,/images/train/M0165C016000.jpg,TRUE
M0165C017000.jpg,train,/images/train/M0165C017000.jpg,TRUE
M0165C023000.jpg,train,/images/train/M0165C023000.jpg,TRUE
M0165C028000.jpg,train,/images/train/M0165C028000.jpg,TRUE
M0165C036000.jpg,train,/images/train/M0165C036000.jpg,FALSE
M0165C043000.jpg,train,/images/train/M0165C043000.jpg,FALSE
M0165C044000.jpg,train,/images/train/M0165C044000.jpg,FALSE
M0165C047000.jpg,train,/images/train/M0165C047000.jpg,TRUE
M0172C056010.jpg,train,/images/train/M0172C056010.jpg,TRUE
M0281C017100.jpg,train,/images/train/M0281C017100.jpg,TRUE
M0282C005100.jpg,train,/images/train/M0282C005100.jpg,TRUE
M0282C015100.jpg,train,/images/train/M0282C015100.jpg,TRUE
M0282C035100.jpg,train,/images/train/M0282C035100.jpg,TRUE
M0283C035000.jpg,train,/images/train/M0283C035000.jpg,TRUE
M0295C003000.jpg,train,/images/train/M0295C003000.jpg,TRUE
M0296C017000.jpg,train,/images/train/M0296C017000.jpg,TRUE
M0296C023000.jpg,train,/images/train/M0296C023000.jpg,TRUE
M0305C004000.jpg,train,/images/train/M0305C004000.jpg,TRUE
M0305C017000.jpg,train,/images/train/M0305C017000.jpg,TRUE
M0309C013100.jpg,train,/images/train/M0309C013100.jpg,TRUE
M0309C047100.jpg,train,/images/train/M0309C047100.jpg,TRUE
M0313C034000.jpg,train,/images/train/M0313C034000.jpg,TRUE
M0323C050100.jpg,test,/images/test/M0323C050100.jpg,FALSE
M0323C057100.jpg,train,/images/train/M0323C057100.jpg,FALSE
M0333C010010.jpg,train,/images/train/M0333C010010.jpg,TRUE
M0333C040010.jpg,train,/images/train/M0333C040010.jpg,TRUE
M0333C048010.jpg,train,/images/train/M0333C048010.jpg,TRUE
M0334C007100.jpg,train,/images/train/M0334C007100.jpg,TRUE
M0334C012100.jpg,train,/images/train/M0334C012100.jpg,TRUE
M0334C013100.jpg,train,/images/train/M0334C013100.jpg,TRUE
M0334C014100.jpg,train,/images/train/M0334C014100.jpg,TRUE
M0334C017100.jpg,test,/images/test/M0334C017100.jpg,TRUE
M0334C026100.jpg,train,/images/train/M0334C026100.jpg,TRUE
M0334C028100.jpg,train,/images/train/M0334C028100.jpg,TRUE
M0334C030100.jpg,train,/images/train/M0334C030100.jpg,TRUE
M0334C031100.jpg,train,/images/train/M0334C031100.jpg,TRUE
M0334C034100.jpg,train,/images/train/M0334C034100.jpg,TRUE
M0334C035100.jpg,train,/images/train/M0334C035100.jpg,TRUE
M0334C037100.jpg,train,/images/train/M0334C037100.jpg,TRUE
M0334C038100.jpg,test,/images/test/M0334C038100.jpg,TRUE
M0334C039100.jpg,train,/images/train/M0334C039100.jpg,TRUE
M0334C041100.jpg,train,/images/train/M0334C041100.jpg,TRUE
M0334C042100.jpg,train,/images/train/M0334C042100.jpg,TRUE
M0334C045100.jpg,train,/images/train/M0334C045100.jpg,TRUE
M0334C047100.jpg,train,/images/train/M0334C047100.jpg,TRUE
M0334C048100.jpg,train,/images/train/M0334C048100.jpg,TRUE
M0334C049100.jpg,train,/images/train/M0334C049100.jpg,TRUE
M0334C050100.jpg,train,/images/train/M0334C050100.jpg,TRUE
M0334C055100.jpg,train,/images/train/M0334C055100.jpg,TRUE
M0334C057100.jpg,test,/images/test/M0334C057100.jpg,TRUE
M0334C059100.jpg,train,/images/train/M0334C059100.jpg,TRUE
M0335C002100.jpg,train,/images/train/M0335C002100.jpg,TRUE
M0335C004100.jpg,test,/images/test/M0335C004100.jpg,TRUE
M0335C007100.jpg,train,/images/train/M0335C007100.jpg,TRUE
M0335C008100.jpg,train,/images/train/M0335C008100.jpg,TRUE
M0335C011100.jpg,train,/images/train/M0335C011100.jpg,TRUE
M0335C012100.jpg,train,/images/train/M0335C012100.jpg,TRUE
M0335C013100.jpg,test,/images/test/M0335C013100.jpg,TRUE
M0335C014100.jpg,train,/images/train/M0335C014100.jpg,TRUE
M0335C015100.jpg,train,/images/train/M0335C015100.jpg,TRUE
M0335C017100.jpg,train,/images/train/M0335C017100.jpg,TRUE
M0335C025100.jpg,train,/images/train/M0335C025100.jpg,TRUE
M0335C026100.jpg,train,/images/train/M0335C026100.jpg,TRUE
M0335C028100.jpg,test,/images/test/M0335C028100.jpg,TRUE
M0335C030100.jpg,test,/images/test/M0335C030100.jpg,TRUE
M0335C031100.jpg,train,/images/train/M0335C031100.jpg,TRUE
M0335C034100.jpg,train,/images/train/M0335C034100.jpg,TRUE
M0335C035100.jpg,train,/images/train/M0335C035100.jpg,TRUE
M0335C036100.jpg,train,/images/train/M0335C036100.jpg,TRUE
M0335C037100.jpg,train,/images/train/M0335C037100.jpg,TRUE
M0335C041100.jpg,train,/images/train/M0335C041100.jpg,TRUE
M0335C045100.jpg,train,/images/train/M0335C045100.jpg,TRUE
M0335C046100.jpg,test,/images/test/M0335C046100.jpg,TRUE
M0335C048100.jpg,train,/images/train/M0335C048100.jpg,TRUE
M0335C049100.jpg,train,/images/train/M0335C049100.jpg,TRUE
M0335C050100.jpg,train,/images/train/M0335C050100.jpg,TRUE
M0335C054100.jpg,test,/images/test/M0335C054100.jpg,TRUE
M0335C057100.jpg,test,/images/test/M0335C057100.jpg,TRUE
M0335C059100.jpg,train,/images/train/M0335C059100.jpg,TRUE
M0336C022100.jpg,train,/images/train/M0336C022100.jpg,TRUE
M0336C023100.jpg,train,/images/train/M0336C023100.jpg,TRUE
M0336C026100.jpg,train,/images/train/M0336C026100.jpg,TRUE
M0336C027100.jpg,train,/images/train/M0336C027100.jpg,TRUE
M0336C028100.jpg,train,/images/train/M0336C028100.jpg,TRUE
M0336C029100.jpg,train,/images/train/M0336C029100.jpg,TRUE
M0336C034100.jpg,train,/images/train/M0336C034100.jpg,TRUE
M0336C035100.jpg,train,/images/train/M0336C035100.jpg,TRUE
M0336C038100.jpg,test,/images/test/M0336C038100.jpg,TRUE
M0336C046100.jpg,train,/images/train/M0336C046100.jpg,TRUE
M0336C049100.jpg,train,/images/train/M0336C049100.jpg,TRUE
M0337C006100.jpg,train,/images/train/M0337C006100.jpg,TRUE
M0337C019100.jpg,train,/images/train/M0337C019100.jpg,FALSE
M0337C026100.jpg,train,/images/train/M0337C026100.jpg,TRUE
M0337C028100.jpg,train,/images/train/M0337C028100.jpg,TRUE
M0338C006100.jpg,train,/images/train/M0338C006100.jpg,TRUE
M0338C012100.jpg,train,/images/train/M0338C012100.jpg,TRUE
M0338C019100.jpg,test,/images/test/M0338C019100.jpg,TRUE
M0338C026100.jpg,test,/images/test/M0338C026100.jpg,TRUE
M0338C028100.jpg,train,/images/train/M0338C028100.jpg,TRUE
M0338C031100.jpg,train,/images/train/M0338C031100.jpg,TRUE
M0338C033100.jpg,train,/images/train/M0338C033100.jpg,TRUE
M0338C035100.jpg,train,/images/train/M0338C035100.jpg,TRUE
M0338C039100.jpg,train,/images/train/M0338C039100.jpg,TRUE
M0338C042100.jpg,train,/images/train/M0338C042100.jpg,FALSE
M0338C045100.jpg,train,/images/train/M0338C045100.jpg,TRUE
M0338C048100.jpg,train,/images/train/M0338C048100.jpg,TRUE
M0338C049100.jpg,train,/images/train/M0338C049100.jpg,TRUE
M0338C054100.jpg,train,/images/train/M0338C054100.jpg,TRUE
M0339C001100.jpg,train,/images/train/M0339C001100.jpg,TRUE
M0339C004100.jpg,train,/images/train/M0339C004100.jpg,TRUE
M0339C009100.jpg,train,/images/train/M0339C009100.jpg,TRUE
M0339C011100.jpg,train,/images/train/M0339C011100.jpg,TRUE
M0339C014100.jpg,train,/images/train/M0339C014100.jpg,TRUE
M0339C015100.jpg,train,/images/train/M0339C015100.jpg,TRUE
M0339C016100.jpg,train,/images/train/M0339C016100.jpg,TRUE
M0339C017100.jpg,train,/images/train/M0339C017100.jpg,TRUE
M0339C018100.jpg,train,/images/train/M0339C018100.jpg,TRUE
M0339C022100.jpg,train,/images/train/M0339C022100.jpg,TRUE
M0339C023100.jpg,train,/images/train/M0339C023100.jpg,TRUE
M0339C024100.jpg,train,/images/train/M0339C024100.jpg,TRUE
M0339C025100.jpg,train,/images/train/M0339C025100.jpg,TRUE
M0339C026100.jpg,test,/images/test/M0339C026100.jpg,TRUE
M0339C027100.jpg,train,/images/train/M0339C027100.jpg,TRUE
M0339C028100.jpg,train,/images/train/M0339C028100.jpg,TRUE
M0339C029100.jpg,train,/images/train/M0339C029100.jpg,TRUE
M0339C031100.jpg,test,/images/test/M0339C031100.jpg,TRUE
M0339C032100.jpg,train,/images/train/M0339C032100.jpg,TRUE
M0339C033100.jpg,train,/images/train/M0339C033100.jpg,TRUE
M0339C034100.jpg,test,/images/test/M0339C034100.jpg,TRUE
M0339C035100.jpg,test,/images/test/M0339C035100.jpg,TRUE
M0339C036100.jpg,train,/images/train/M0339C036100.jpg,TRUE
M0339C037100.jpg,train,/images/train/M0339C037100.jpg,TRUE
M0339C038100.jpg,train,/images/train/M0339C038100.jpg,TRUE
M0339C039100.jpg,test,/images/test/M0339C039100.jpg,TRUE
